,date,category,size,hours,quantity,sales
523,2023/01/07,Chicken,L,18,3.0,5166.75
524,2023/01/07,Chicken,L,19,1.0,1722.25
525,2023/01/07,Chicken,L,20,4.0,6889.0
526,2023/01/07,Chicken,L,21,1.0,1722.25
527,2023/01/07,Chicken,M,13,1.0,1390.25
528,2023/01/07,Chicken,M,15,3.0,4170.75
529,2023/01/07,Chicken,M,16,2.0,2780.5
530,2023/01/07,Chicken,M,17,1.0,1390.25
531,2023/01/07,Chicken,M,18,2.0,2780.5
532,2023/01/07,Chicken,S,15,1.0,1058.25
533,2023/01/07,Classic,L,11,1.0,1701.5
534,2023/01/07,Classic,L,13,2.0,2635.25
535,2023/01/07,Classic,L,16,5.0,7843.5
536,2023/01/07,Classic,L,17,2.0,2967.25
537,2023/01/07,Classic,L,18,2.0,3071.0
538,2023/01/07,Classic,L,19,1.0,1701.5
539,2023/01/07,Classic,M,11,1.0,1099.75
540,2023/01/07,Classic,M,12,2.0,2365.5
541,2023/01/07,Classic,M,13,1.0,1328.0
542,2023/01/07,Classic,M,16,2.0,2365.5
543,2023/01/07,Classic,M,17,2.0,2365.5
544,2023/01/07,Classic,M,18,1.0,1328.0
545,2023/01/07,Classic,M,19,1.0,1203.5
546,2023/01/07,Classic,M,20,1.0,1037.5
547,2023/01/07,Classic,S,11,1.0,913.0
548,2023/01/07,Classic,S,13,5.0,4772.5
549,2023/01/07,Classic,S,16,1.0,996.0
550,2023/01/07,Classic,S,17,6.0,5789.25
551,2023/01/07,Classic,S,18,2.0,1992.0
552,2023/01/07,Classic,S,19,2.0,1909.0
553,2023/01/07,Classic,S,20,2.0,1909.0
554,2023/01/07,Supreme,L,11,2.0,3444.5
555,2023/01/07,Supreme,L,12,1.0,1722.25
556,2023/01/07,Supreme,L,13,3.0,5166.75
557,2023/01/07,Supreme,L,14,1.0,1722.25
558,2023/01/07,Supreme,L,15,1.0,1680.75
559,2023/01/07,Supreme,L,16,1.0,1722.25
560,2023/01/07,Supreme,L,17,3.0,5166.75
561,2023/01/07,Supreme,L,18,2.0,3403.0
562,2023/01/07,Supreme,M,11,1.0,1369.5
563,2023/01/07,Supreme,M,13,3.0,4108.5
564,2023/01/07,Supreme,M,15,3.0,4108.5
565,2023/01/07,Supreme,M,16,1.0,1348.75
566,2023/01/07,Supreme,M,17,1.0,1369.5
567,2023/01/07,Supreme,M,18,4.0,5436.5
568,2023/01/07,Supreme,M,19,1.0,1369.5
569,2023/01/07,Supreme,S,12,1.0,1037.5
570,2023/01/07,Supreme,S,17,3.0,3091.75
571,2023/01/07,Supreme,S,18,1.0,1037.5
572,2023/01/07,Supreme,S,20,1.0,1037.5
573,2023/01/07,Supreme,S,21,2.0,2075.0
574,2023/01/07,Veggie,L,12,1.0,1680.75
575,2023/01/07,Veggie,L,13,3.0,4751.75
576,2023/01/07,Veggie,L,14,1.0,1489.85
577,2023/01/07,Veggie,L,16,1.0,1489.85
578,2023/01/07,Veggie,L,17,1.0,1489.85
579,2023/01/07,Veggie,L,18,1.0,1535.5
580,2023/01/07,Veggie,L,19,1.0,1489.85
581,2023/01/07,Veggie,L,20,1.0,1489.85
582,2023/01/07,Veggie,M,11,1.0,1369.5
583,2023/01/07,Veggie,M,13,4.0,5208.25
584,2023/01/07,Veggie,M,15,2.0,2718.25
585,2023/01/07,Veggie,M,17,4.0,5270.5
586,2023/01/07,Veggie,M,18,2.0,2656.0
587,2023/01/07,Veggie,M,19,1.0,1328.0
588,2023/01/07,Veggie,S,11,3.0,3029.5
589,2023/01/07,Veggie,S,12,1.0,1037.5
590,2023/01/07,Veggie,S,13,1.0,996.0
591,2023/01/07,Veggie,S,17,2.0,2075.0
592,2023/01/07,Veggie,S,18,1.0,996.0
593,2023/01/07,Veggie,S,19,1.0,996.0
594,2023/01/08,Chicken,L,11,1.0,1722.25
595,2023/01/08,Chicken,L,12,1.0,1722.25
596,2023/01/08,Chicken,L,13,1.0,1722.25
597,2023/01/08,Chicken,L,14,2.0,3444.5
598,2023/01/08,Chicken,L,15,1.0,1722.25
599,2023/01/08,Chicken,L,16,2.0,3444.5
600,2023/01/08,Chicken,L,17,1.0,1722.25
601,2023/01/08,Chicken,L,18,4.0,6889.0
602,2023/01/08,Chicken,L,19,1.0,1722.25
603,2023/01/08,Chicken,L,22,1.0,1722.25
604,2023/01/08,Chicken,M,11,1.0,1390.25
605,2023/01/08,Chicken,M,12,1.0,1390.25
606,2023/01/08,Chicken,M,14,1.0,1390.25
607,2023/01/08,Chicken,M,18,1.0,1390.25
608,2023/01/08,Chicken,M,20,3.0,4170.75
609,2023/01/08,Chicken,M,21,1.0,1390.25
610,2023/01/08,Chicken,M,22,1.0,1390.25
611,2023/01/08,Chicken,S,15,1.0,1058.25
612,2023/01/08,Chicken,S,18,1.0,1058.25
613,2023/01/08,Chicken,S,19,2.0,2116.5
614,2023/01/08,Classic,L,13,1.0,1369.5
615,2023/01/08,Classic,L,14,4.0,6225.0
616,2023/01/08,Classic,L,16,1.0,1701.5
617,2023/01/08,Classic,L,17,1.0,1701.5
618,2023/01/08,Classic,L,18,2.0,3403.0
619,2023/01/08,Classic,L,19,1.0,1452.5
620,2023/01/08,Classic,L,20,1.0,1701.5
621,2023/01/08,Classic,L,22,1.0,1701.5
622,2023/01/08,Classic,M,13,3.0,3693.5
623,2023/01/08,Classic,M,14,1.0,1328.0
624,2023/01/08,Classic,M,16,1.0,1328.0
625,2023/01/08,Classic,M,17,1.0,1328.0
626,2023/01/08,Classic,M,20,1.0,1037.5
627,2023/01/08,Classic,M,21,1.0,1203.5
628,2023/01/08,Classic,S,11,1.0,913.0
629,2023/01/08,Classic,S,12,1.0,996.0
630,2023/01/08,Classic,S,13,2.0,1992.0
631,2023/01/08,Classic,S,14,3.0,2988.0
632,2023/01/08,Classic,S,16,5.0,4544.25
633,2023/01/08,Classic,S,17,1.0,871.5
634,2023/01/08,Classic,S,18,8.0,7573.75
635,2023/01/08,Classic,S,19,1.0,996.0
636,2023/01/08,Classic,S,20,4.0,3569.0
637,2023/01/08,Classic,S,21,1.0,809.25
638,2023/01/08,Supreme,L,13,2.0,3444.5
639,2023/01/08,Supreme,L,15,2.0,3403.0
640,2023/01/08,Supreme,L,17,1.0,1722.25
641,2023/01/08,Supreme,L,18,1.0,1722.25
642,2023/01/08,Supreme,L,19,1.0,1680.75
643,2023/01/08,Supreme,L,20,2.0,3444.5
644,2023/01/08,Supreme,L,21,1.0,1722.25
645,2023/01/08,Supreme,M,14,1.0,1369.5
646,2023/01/08,Supreme,M,17,3.0,4087.75
647,2023/01/08,Supreme,M,18,3.0,4087.75
648,2023/01/08,Supreme,M,19,1.0,1348.75
649,2023/01/08,Supreme,M,20,1.0,1369.5
650,2023/01/08,Supreme,M,21,2.0,2718.25
651,2023/01/08,Supreme,M,22,1.0,1369.5
652,2023/01/08,Supreme,S,11,2.0,2054.25
653,2023/01/08,Supreme,S,13,1.0,1037.5
654,2023/01/08,Supreme,S,14,4.0,5013.2
655,2023/01/08,Supreme,S,16,2.0,2075.0
656,2023/01/08,Supreme,S,17,2.0,2075.0
657,2023/01/08,Supreme,S,18,2.0,2075.0
658,2023/01/08,Supreme,S,19,1.0,1016.75
659,2023/01/08,Supreme,S,22,1.0,1037.5
660,2023/01/08,Veggie,L,12,1.0,1680.75
661,2023/01/08,Veggie,L,13,2.0,3025.35
662,2023/01/08,Veggie,L,14,4.0,6577.75
663,2023/01/08,Veggie,L,15,2.0,3025.35
664,2023/01/08,Veggie,L,17,1.0,1535.5
665,2023/01/08,Veggie,L,18,2.0,3216.25
666,2023/01/08,Veggie,L,19,3.0,4606.5
667,2023/01/08,Veggie,L,20,1.0,1743.0
668,2023/01/08,Veggie,L,21,1.0,1680.75
669,2023/01/08,Veggie,M,13,1.0,1328.0
670,2023/01/08,Veggie,M,15,2.0,2759.75
671,2023/01/08,Veggie,M,16,2.0,2552.25
672,2023/01/08,Veggie,M,18,2.0,2656.0
673,2023/01/08,Veggie,M,19,1.0,1224.25
674,2023/01/08,Veggie,M,20,1.0,1328.0
675,2023/01/08,Veggie,M,21,1.0,1328.0
676,2023/01/08,Veggie,M,22,1.0,1328.0
677,2023/01/08,Veggie,S,13,1.0,1037.5
678,2023/01/08,Veggie,S,14,1.0,996.0
679,2023/01/08,Veggie,S,15,1.0,996.0
680,2023/01/08,Veggie,S,16,3.0,2988.0
681,2023/01/08,Veggie,S,17,2.0,2033.5
682,2023/01/08,Veggie,S,19,1.0,996.0
683,2023/01/08,Veggie,S,20,3.0,3050.25
684,2023/01/08,Veggie,S,22,2.0,1992.0
685,2023/01/09,Chicken,L,11,3.0,5166.75
686,2023/01/09,Chicken,L,12,1.0,1722.25
687,2023/01/09,Chicken,L,13,2.0,3444.5
688,2023/01/09,Chicken,L,14,1.0,1722.25
689,2023/01/09,Chicken,L,15,1.0,1722.25
690,2023/01/09,Chicken,L,16,2.0,3444.5
691,2023/01/09,Chicken,L,17,3.0,5166.75
692,2023/01/09,Chicken,L,18,1.0,1722.25
693,2023/01/09,Chicken,L,20,2.0,3444.5
694,2023/01/09,Chicken,M,12,1.0,1390.25
695,2023/01/09,Chicken,M,13,2.0,2780.5
696,2023/01/09,Chicken,M,18,1.0,1390.25
697,2023/01/09,Chicken,M,20,1.0,1390.25
698,2023/01/09,Chicken,M,22,1.0,1390.25
699,2023/01/09,Chicken,S,12,2.0,2116.5
700,2023/01/09,Chicken,S,13,2.0,2116.5
701,2023/01/09,Chicken,S,16,1.0,1058.25
702,2023/01/09,Chicken,S,18,2.0,2116.5
703,2023/01/09,Chicken,S,20,2.0,2116.5
704,2023/01/09,Classic,L,11,2.0,3154.0
705,2023/01/09,Classic,L,12,4.0,6474.0
706,2023/01/09,Classic,L,13,1.0,1265.75
707,2023/01/09,Classic,L,14,2.0,3403.0
708,2023/01/09,Classic,L,16,1.0,1265.75
709,2023/01/09,Classic,L,17,1.0,1701.5
710,2023/01/09,Classic,L,20,1.0,1452.5
711,2023/01/09,Classic,M,12,3.0,3984.0
712,2023/01/09,Classic,M,13,4.0,4731.0
713,2023/01/09,Classic,M,17,1.0,1328.0
714,2023/01/09,Classic,M,20,2.0,2656.0
715,2023/01/09,Classic,S,12,5.0,4668.75
716,2023/01/09,Classic,S,13,4.0,3735.0
717,2023/01/09,Classic,S,14,1.0,996.0
718,2023/01/09,Classic,S,16,3.0,2863.5
719,2023/01/09,Classic,S,17,1.0,913.0
720,2023/01/09,Classic,S,18,2.0,1680.75
721,2023/01/09,Classic,S,20,4.0,3901.0
722,2023/01/09,Classic,S,21,1.0,913.0
723,2023/01/09,Classic,XL,11,1.0,2116.5
724,2023/01/09,Classic,XL,14,2.0,4233.0
725,2023/01/09,Supreme,L,11,2.0,3403.0
726,2023/01/09,Supreme,L,12,2.0,3444.5
727,2023/01/09,Supreme,L,13,1.0,1722.25
728,2023/01/09,Supreme,L,14,1.0,1722.25
729,2023/01/09,Supreme,L,18,1.0,1722.25
730,2023/01/09,Supreme,L,20,1.0,1722.25
731,2023/01/09,Supreme,L,21,1.0,1722.25
732,2023/01/09,Supreme,M,11,1.0,1369.5
733,2023/01/09,Supreme,M,12,2.0,2718.25
734,2023/01/09,Supreme,M,13,3.0,4108.5
735,2023/01/09,Supreme,M,14,1.0,1369.5
736,2023/01/09,Supreme,M,15,2.0,2718.25
737,2023/01/09,Supreme,M,16,1.0,1348.75
738,2023/01/09,Supreme,M,17,3.0,4108.5
739,2023/01/09,Supreme,M,18,1.0,1369.5
740,2023/01/09,Supreme,M,19,1.0,1348.75
741,2023/01/09,Supreme,M,20,1.0,1369.5
742,2023/01/09,Supreme,S,11,1.0,1016.75
743,2023/01/09,Supreme,S,12,1.0,1037.5
744,2023/01/09,Supreme,S,13,3.0,3091.75
745,2023/01/09,Supreme,S,15,1.0,1016.75
746,2023/01/09,Supreme,S,17,1.0,1037.5
747,2023/01/09,Supreme,S,18,3.0,3112.5
748,2023/01/09,Supreme,S,19,2.0,2979.7
749,2023/01/09,Supreme,S,20,1.0,1037.5
750,2023/01/09,Supreme,S,22,1.0,1016.75
751,2023/01/09,Veggie,L,12,3.0,4959.25
752,2023/01/09,Veggie,L,13,1.0,1680.75
753,2023/01/09,Veggie,L,15,1.0,1489.85
754,2023/01/09,Veggie,L,17,3.0,4897.0
755,2023/01/09,Veggie,L,18,1.0,1535.5
756,2023/01/09,Veggie,L,20,1.0,1680.75
757,2023/01/09,Veggie,M,12,4.0,5312.0
758,2023/01/09,Veggie,M,13,1.0,1224.25
759,2023/01/09,Veggie,M,14,1.0,1369.5
760,2023/01/09,Veggie,M,15,1.0,1328.0
761,2023/01/09,Veggie,M,17,1.0,1328.0
762,2023/01/09,Veggie,M,19,2.0,2552.25
763,2023/01/09,Veggie,M,20,1.0,1328.0
764,2023/01/09,Veggie,S,12,2.0,2054.25
765,2023/01/09,Veggie,S,13,2.0,2033.5
766,2023/01/09,Veggie,S,16,1.0,1037.5
767,2023/01/09,Veggie,S,17,3.0,2988.0
768,2023/01/09,Veggie,S,19,1.0,996.0
769,2023/01/10,Chicken,L,12,3.0,5166.75
770,2023/01/10,Chicken,L,13,3.0,5166.75
771,2023/01/10,Chicken,L,16,1.0,1722.25
772,2023/01/10,Chicken,L,17,1.0,1722.25
773,2023/01/10,Chicken,L,18,3.0,5166.75
774,2023/01/10,Chicken,L,19,1.0,1722.25
775,2023/01/10,Chicken,L,20,2.0,3444.5
776,2023/01/10,Chicken,M,12,5.0,6951.25
777,2023/01/10,Chicken,M,13,2.0,2780.5
778,2023/01/10,Chicken,M,15,1.0,1390.25
779,2023/01/10,Chicken,M,17,2.0,2780.5
780,2023/01/10,Chicken,M,18,2.0,2780.5
781,2023/01/10,Chicken,M,19,1.0,1390.25
782,2023/01/10,Chicken,S,11,1.0,1058.25
783,2023/01/10,Chicken,S,14,2.0,2116.5
784,2023/01/10,Chicken,S,15,1.0,1058.25
785,2023/01/10,Chicken,S,17,2.0,2116.5
786,2023/01/10,Chicken,S,18,2.0,2116.5
787,2023/01/10,Classic,L,12,4.0,6806.0
788,2023/01/10,Classic,L,13,2.0,3071.0
789,2023/01/10,Classic,L,14,3.0,4004.75
790,2023/01/10,Classic,L,17,5.0,7594.5
791,2023/01/10,Classic,L,18,3.0,4336.75
792,2023/01/10,Classic,M,11,1.0,1203.5
793,2023/01/10,Classic,M,12,7.0,8528.25
794,2023/01/10,Classic,M,15,1.0,1099.75
795,2023/01/10,Classic,M,16,1.0,1037.5
796,2023/01/10,Classic,M,18,7.0,9171.5
797,2023/01/10,Classic,S,12,5.0,4710.25
798,2023/01/10,Classic,S,13,3.0,2801.25
799,2023/01/10,Classic,S,14,3.0,2905.0
800,2023/01/10,Classic,S,15,2.0,1992.0
801,2023/01/10,Classic,S,16,1.0,996.0
802,2023/01/10,Classic,S,17,5.0,4606.5
803,2023/01/10,Classic,S,18,2.0,1618.5
804,2023/01/10,Classic,S,19,1.0,913.0
805,2023/01/10,Classic,S,20,1.0,996.0
806,2023/01/10,Classic,XL,11,1.0,2116.5
807,2023/01/10,Classic,XL,13,1.0,2116.5
808,2023/01/10,Classic,XL,16,1.0,2116.5
809,2023/01/10,Classic,XL,18,1.0,2116.5
810,2023/01/10,Supreme,L,12,1.0,1722.25
811,2023/01/10,Supreme,L,13,4.0,6847.5
812,2023/01/10,Supreme,L,14,4.0,6806.0
813,2023/01/10,Supreme,L,16,4.0,6806.0
814,2023/01/10,Supreme,L,17,1.0,1722.25
815,2023/01/10,Supreme,L,18,1.0,1722.25
816,2023/01/10,Supreme,L,19,3.0,5125.25
817,2023/01/10,Supreme,M,11,1.0,1369.5
818,2023/01/10,Supreme,M,12,8.0,10914.5
819,2023/01/10,Supreme,M,13,3.0,4087.75
820,2023/01/10,Supreme,M,14,2.0,2697.5
821,2023/01/10,Supreme,M,15,3.0,4087.75
822,2023/01/10,Supreme,M,16,1.0,1348.75
823,2023/01/10,Supreme,M,17,3.0,4067.0
824,2023/01/10,Supreme,M,18,4.0,5415.75
825,2023/01/10,Supreme,M,19,3.0,4067.0
826,2023/01/10,Supreme,M,20,1.0,1369.5
827,2023/01/10,Supreme,S,12,2.0,2075.0
828,2023/01/10,Supreme,S,13,4.0,4087.75
829,2023/01/10,Supreme,S,14,1.0,1037.5
830,2023/01/10,Supreme,S,17,1.0,1037.5
831,2023/01/10,Supreme,S,19,1.0,1037.5
832,2023/01/10,Veggie,L,11,1.0,1680.75
833,2023/01/10,Veggie,L,12,4.0,6619.25
834,2023/01/10,Veggie,L,13,3.0,4515.2
835,2023/01/10,Veggie,L,14,1.0,1535.5
836,2023/01/10,Veggie,L,15,1.0,1680.75
837,2023/01/10,Veggie,L,16,1.0,1680.75
838,2023/01/10,Veggie,L,17,3.0,5042.25
839,2023/01/10,Veggie,L,18,4.0,6532.1
840,2023/01/10,Veggie,L,19,1.0,1489.85
841,2023/01/10,Veggie,L,21,3.0,4469.549999999999
842,2023/01/10,Veggie,M,12,3.0,4025.5
843,2023/01/10,Veggie,M,14,1.0,1328.0
844,2023/01/10,Veggie,M,18,1.0,1390.25
845,2023/01/10,Veggie,M,19,1.0,1390.25
846,2023/01/10,Veggie,M,20,2.0,2656.0
847,2023/01/10,Veggie,M,21,1.0,1390.25
848,2023/01/10,Veggie,M,22,1.0,1328.0
849,2023/01/10,Veggie,S,12,3.0,2988.0
850,2023/01/10,Veggie,S,15,3.0,3029.5
851,2023/01/10,Veggie,S,18,4.0,4046.25
852,2023/01/13,Chicken,L,12,2.0,3444.5
853,2023/01/13,Chicken,L,13,1.0,1722.25
854,2023/01/13,Chicken,L,15,1.0,1722.25
855,2023/01/13,Chicken,L,16,1.0,1722.25
856,2023/01/13,Chicken,L,17,1.0,1722.25
857,2023/01/13,Chicken,L,18,4.0,6889.0
858,2023/01/13,Chicken,L,19,1.0,1722.25
859,2023/01/13,Chicken,L,20,2.0,3444.5
860,2023/01/13,Chicken,L,21,1.0,1722.25
861,2023/01/13,Chicken,M,11,2.0,2780.5
862,2023/01/13,Chicken,M,12,2.0,2780.5
863,2023/01/13,Chicken,M,13,1.0,1390.25
864,2023/01/13,Chicken,M,15,1.0,1390.25
865,2023/01/13,Chicken,M,17,1.0,1390.25
866,2023/01/13,Chicken,M,19,1.0,1390.25
867,2023/01/13,Chicken,M,20,1.0,1390.25
868,2023/01/13,Chicken,S,15,1.0,1058.25
869,2023/01/13,Chicken,S,16,1.0,1058.25
870,2023/01/13,Chicken,S,17,1.0,1058.25
871,2023/01/13,Classic,L,12,3.0,5104.5
872,2023/01/13,Classic,L,13,2.0,3403.0
873,2023/01/13,Classic,L,16,2.0,3403.0
874,2023/01/13,Classic,L,17,2.0,3403.0
875,2023/01/13,Classic,L,18,1.0,1452.5
876,2023/01/13,Classic,L,20,2.0,3403.0
877,2023/01/13,Classic,M,12,1.0,1328.0
878,2023/01/13,Classic,M,13,2.0,2656.0
879,2023/01/13,Classic,M,14,2.0,2241.0
880,2023/01/13,Classic,M,15,1.0,1203.5
881,2023/01/13,Classic,M,16,2.0,2365.5
882,2023/01/13,Classic,M,18,1.0,1328.0
883,2023/01/13,Classic,M,19,3.0,3984.0
884,2023/01/13,Classic,M,21,1.0,1328.0
885,2023/01/13,Classic,S,12,1.0,996.0
886,2023/01/13,Classic,S,15,4.0,3610.5
887,2023/01/13,Classic,S,18,1.0,913.0
888,2023/01/13,Classic,S,20,1.0,996.0
889,2023/01/13,Classic,XL,12,1.0,2116.5
890,2023/01/13,Classic,XL,16,2.0,4233.0
891,2023/01/13,Supreme,L,12,1.0,1680.75
892,2023/01/13,Supreme,L,13,1.0,1722.25
893,2023/01/13,Supreme,L,14,1.0,1722.25
894,2023/01/13,Supreme,L,15,2.0,3403.0
895,2023/01/13,Supreme,L,16,3.0,5125.25
896,2023/01/13,Supreme,L,17,1.0,1722.25
897,2023/01/13,Supreme,L,19,1.0,1722.25
898,2023/01/13,Supreme,L,20,1.0,1680.75
899,2023/01/13,Supreme,M,12,2.0,2739.0
900,2023/01/13,Supreme,M,13,1.0,1369.5
901,2023/01/13,Supreme,M,15,1.0,1369.5
902,2023/01/13,Supreme,M,16,2.0,2739.0
903,2023/01/13,Supreme,M,18,1.0,1369.5
904,2023/01/13,Supreme,M,19,3.0,4108.5
905,2023/01/13,Supreme,S,14,1.0,1016.75
906,2023/01/13,Supreme,S,15,1.0,1037.5
907,2023/01/13,Supreme,S,16,2.0,2054.25
908,2023/01/13,Supreme,S,17,5.0,6050.7
909,2023/01/13,Veggie,L,12,4.0,6241.6
910,2023/01/13,Veggie,L,14,2.0,3216.25
911,2023/01/13,Veggie,L,18,1.0,1535.5
912,2023/01/13,Veggie,L,20,1.0,1680.75
913,2023/01/13,Veggie,M,12,1.0,1328.0
914,2023/01/13,Veggie,M,13,3.0,3880.25
915,2023/01/13,Veggie,M,15,3.0,3921.75
916,2023/01/13,Veggie,M,16,2.0,2552.25
917,2023/01/13,Veggie,M,17,2.0,2552.25
918,2023/01/13,Veggie,M,18,1.0,1390.25
919,2023/01/13,Veggie,M,19,1.0,1224.25
920,2023/01/13,Veggie,M,21,2.0,2656.0
921,2023/01/13,Veggie,S,12,1.0,996.0
922,2023/01/13,Veggie,S,15,2.0,1992.0
923,2023/01/13,Veggie,S,17,1.0,1058.25
924,2023/01/13,Veggie,S,18,2.0,1992.0
925,2023/01/14,Chicken,L,11,1.0,1722.25
926,2023/01/14,Chicken,L,13,2.0,3444.5
927,2023/01/14,Chicken,L,14,1.0,1722.25
928,2023/01/14,Chicken,L,16,1.0,1722.25
929,2023/01/14,Chicken,L,17,5.0,8611.25
930,2023/01/14,Chicken,L,18,3.0,5166.75
931,2023/01/14,Chicken,L,19,3.0,5166.75
932,2023/01/14,Chicken,L,21,1.0,1722.25
933,2023/01/14,Chicken,L,22,1.0,1722.25
934,2023/01/14,Chicken,M,11,1.0,1390.25
935,2023/01/14,Chicken,M,12,3.0,4170.75
936,2023/01/14,Chicken,M,13,1.0,1390.25
937,2023/01/14,Chicken,M,17,3.0,4170.75
938,2023/01/14,Chicken,M,18,2.0,2780.5
939,2023/01/14,Chicken,M,20,1.0,1390.25
940,2023/01/14,Chicken,S,12,2.0,2116.5
941,2023/01/14,Chicken,S,13,2.0,2116.5
942,2023/01/14,Chicken,S,16,1.0,1058.25
943,2023/01/14,Chicken,S,19,1.0,1058.25
944,2023/01/14,Classic,L,11,1.0,1369.5
945,2023/01/14,Classic,L,13,2.0,3403.0
946,2023/01/14,Classic,L,16,1.0,1701.5
947,2023/01/14,Classic,L,17,2.0,3403.0
948,2023/01/14,Classic,L,18,3.0,4336.75
949,2023/01/14,Classic,L,21,1.0,1701.5
950,2023/01/14,Classic,M,12,1.0,1328.0
951,2023/01/14,Classic,M,15,1.0,1203.5
952,2023/01/14,Classic,M,17,1.0,1037.5
953,2023/01/14,Classic,M,18,4.0,4793.25
954,2023/01/14,Classic,M,19,1.0,1037.5
955,2023/01/14,Classic,S,12,4.0,3589.75
956,2023/01/14,Classic,S,13,2.0,1867.5
957,2023/01/14,Classic,S,14,3.0,2863.5
958,2023/01/14,Classic,S,16,1.0,996.0
959,2023/01/14,Classic,S,17,2.0,1909.0
960,2023/01/14,Classic,S,19,3.0,2801.25
961,2023/01/14,Classic,S,20,1.0,871.5
962,2023/01/14,Classic,XL,17,1.0,2116.5
963,2023/01/14,Classic,XL,20,1.0,2116.5
964,2023/01/14,Supreme,L,11,1.0,1722.25
965,2023/01/14,Supreme,L,12,5.0,8528.25
966,2023/01/14,Supreme,L,13,2.0,3403.0
967,2023/01/14,Supreme,L,14,2.0,3444.5
968,2023/01/14,Supreme,L,17,3.0,5083.75
969,2023/01/14,Supreme,L,18,3.0,5125.25
970,2023/01/14,Supreme,L,20,2.0,3444.5
971,2023/01/14,Supreme,M,12,3.0,4108.5
972,2023/01/14,Supreme,M,13,2.0,2739.0
973,2023/01/14,Supreme,M,18,2.0,2739.0
974,2023/01/14,Supreme,M,20,2.0,2739.0
975,2023/01/14,Supreme,M,21,2.0,2739.0
976,2023/01/14,Supreme,S,11,1.0,1016.75
977,2023/01/14,Supreme,S,12,2.0,2075.0
978,2023/01/14,Supreme,S,13,3.0,3071.0
979,2023/01/14,Supreme,S,15,1.0,1016.75
980,2023/01/14,Supreme,S,17,3.0,3071.0
981,2023/01/14,Supreme,S,18,3.0,3091.75
982,2023/01/14,Supreme,S,19,1.0,1037.5
983,2023/01/14,Supreme,S,21,1.0,1037.5
984,2023/01/14,Veggie,L,11,2.0,3216.25
985,2023/01/14,Veggie,L,12,7.0,11221.6
986,2023/01/14,Veggie,L,13,1.0,1722.25
987,2023/01/14,Veggie,L,16,1.0,1680.75
988,2023/01/14,Veggie,L,17,2.0,3216.25
989,2023/01/14,Veggie,L,18,1.0,1535.5
990,2023/01/14,Veggie,L,19,1.0,1680.75
991,2023/01/14,Veggie,L,20,4.0,6386.85
992,2023/01/14,Veggie,L,21,1.0,1535.5
993,2023/01/14,Veggie,L,22,1.0,1535.5
994,2023/01/14,Veggie,M,12,5.0,6702.25
995,2023/01/14,Veggie,M,14,3.0,3942.5
996,2023/01/14,Veggie,M,20,1.0,1328.0
997,2023/01/14,Veggie,M,21,2.0,2656.0
998,2023/01/14,Veggie,S,12,2.0,2054.25
999,2023/01/14,Veggie,S,21,1.0,1037.5
1000,2023/01/15,Chicken,L,12,2.0,3444.5
1001,2023/01/15,Chicken,L,13,1.0,1722.25
1002,2023/01/15,Chicken,L,14,1.0,1722.25
1003,2023/01/15,Chicken,L,15,1.0,1722.25
1004,2023/01/15,Chicken,L,16,1.0,1722.25
1005,2023/01/15,Chicken,L,17,1.0,1722.25
1006,2023/01/15,Chicken,L,18,2.0,3444.5
1007,2023/01/15,Chicken,L,20,1.0,1722.25
1008,2023/01/15,Chicken,L,21,1.0,1722.25
1009,2023/01/15,Chicken,M,12,2.0,2780.5
1010,2023/01/15,Chicken,M,13,3.0,4170.75
1011,2023/01/15,Chicken,M,15,1.0,1390.25
1012,2023/01/15,Chicken,M,16,3.0,4170.75
1013,2023/01/15,Chicken,M,20,2.0,2780.5
1014,2023/01/15,Chicken,S,12,1.0,1058.25
1015,2023/01/15,Chicken,S,14,1.0,1058.25
1016,2023/01/15,Chicken,S,15,1.0,1058.25
1017,2023/01/15,Chicken,S,16,1.0,1058.25
1018,2023/01/15,Classic,L,13,1.0,1701.5
1019,2023/01/15,Classic,L,14,1.0,1369.5
1020,2023/01/15,Classic,L,16,1.0,1265.75
1021,2023/01/15,Classic,L,17,1.0,1265.75
1022,2023/01/15,Classic,L,18,2.0,3071.0
1023,2023/01/15,Classic,L,19,2.0,2967.25
1024,2023/01/15,Classic,M,11,1.0,1037.5
1025,2023/01/15,Classic,M,12,2.0,2365.5
1026,2023/01/15,Classic,M,14,1.0,1328.0
1027,2023/01/15,Classic,M,15,1.0,1037.5
1028,2023/01/15,Classic,M,21,1.0,1037.5
1029,2023/01/15,Classic,S,11,1.0,996.0
1030,2023/01/15,Classic,S,12,1.0,809.25
1031,2023/01/15,Classic,S,13,2.0,1992.0
1032,2023/01/15,Classic,S,14,4.0,3735.0
1033,2023/01/15,Classic,S,15,2.0,1784.5
1034,2023/01/15,Classic,S,16,4.0,3548.25
1035,2023/01/15,Classic,S,18,3.0,2801.25
1036,2023/01/15,Classic,S,19,2.0,1805.25
1037,2023/01/15,Classic,S,20,1.0,913.0
1038,2023/01/15,Classic,XL,16,1.0,2116.5
1039,2023/01/15,Classic,XL,19,1.0,2116.5
1040,2023/01/15,Supreme,L,12,3.0,5166.75
1041,2023/01/15,Supreme,L,13,1.0,1722.25
1042,2023/01/15,Supreme,L,14,3.0,5125.25
1043,2023/01/15,Supreme,L,15,1.0,1722.25
1044,2023/01/15,Supreme,L,17,1.0,1722.25
