,date,category,size,quantity,sales
2498,17/06/2023,Supreme,M,14,229.5
2499,17/06/2023,Supreme,S,10,135.15
2500,17/06/2023,Veggie,L,25,476.9
2501,17/06/2023,Veggie,M,11,175.5
2502,17/06/2023,Veggie,S,10,122.75
2503,17/07/2023,Chicken,L,16,332.0
2504,17/07/2023,Chicken,M,17,284.75
2505,17/07/2023,Chicken,S,4,51.0
2506,17/07/2023,Classic,L,10,176.0
2507,17/07/2023,Classic,M,14,203.0
2508,17/07/2023,Classic,S,14,164.0
2509,17/07/2023,Classic,XL,1,25.5
2510,17/07/2023,Supreme,L,17,351.75
2511,17/07/2023,Supreme,M,13,213.0
2512,17/07/2023,Supreme,S,6,85.9
2513,17/07/2023,Veggie,L,18,348.25
2514,17/07/2023,Veggie,M,9,144.0
2515,17/07/2023,Veggie,S,7,84.75
2516,17/08/2023,Chicken,L,21,435.75
2517,17/08/2023,Chicken,M,16,268.0
2518,17/08/2023,Chicken,S,12,153.0
2519,17/08/2023,Classic,L,15,279.75
2520,17/08/2023,Classic,M,15,224.5
2521,17/08/2023,Classic,S,18,202.75
2522,17/08/2023,Classic,XL,2,51.0
2523,17/08/2023,Supreme,L,15,309.25
2524,17/08/2023,Supreme,M,18,296.25
2525,17/08/2023,Supreme,S,10,158.2
2526,17/08/2023,Veggie,L,23,438.7
2527,17/08/2023,Veggie,M,12,193.0
2528,17/09/2023,Veggie,S,10,121.5
2529,17/09/2023,Chicken,L,9,186.75
2530,17/09/2023,Chicken,M,9,150.75
2531,17/09/2023,Chicken,S,10,127.5
2532,17/09/2023,Classic,L,8,147.75
2533,17/09/2023,Classic,M,8,116.75
2534,17/09/2023,Classic,S,14,163.5
2535,17/09/2023,Classic,XL,1,25.5
2536,17/09/2023,Supreme,L,12,247.0
2537,17/09/2023,Supreme,M,11,180.5
2538,17/09/2023,Supreme,S,7,109.55
2539,17/09/2023,Veggie,L,16,304.9
2540,17/09/2023,Veggie,M,16,253.75
2541,17/10/2023,Veggie,S,9,108.0
2542,17/10/2023,Chicken,L,11,228.25
2543,17/10/2023,Chicken,M,10,167.5
2544,17/10/2023,Chicken,S,7,89.25
2545,17/10/2023,Classic,L,11,203.0
2546,17/10/2023,Classic,M,7,108.5
2547,17/10/2023,Classic,S,13,152.5
2548,17/10/2023,Classic,XL,3,76.5
2549,17/10/2023,Supreme,L,11,226.75
2550,17/10/2023,Supreme,M,8,131.5
2551,17/10/2023,Supreme,S,15,209.05
2552,17/10/2023,Veggie,L,13,256.65
2553,17/10/2023,Veggie,M,7,112.25
2554,17/11/2023,Veggie,S,5,61.0
2555,17/11/2023,Chicken,L,10,207.5
2556,17/11/2023,Chicken,M,13,217.75
2557,17/11/2023,Chicken,S,5,63.75
2558,17/11/2023,Classic,L,16,294.5
2559,17/11/2023,Classic,M,16,239.25
2560,17/11/2023,Classic,S,14,160.5
2561,17/11/2023,Classic,XL,3,76.5
2562,17/11/2023,Supreme,L,15,309.75
2563,17/11/2023,Supreme,M,7,115.5
2564,17/11/2023,Supreme,S,7,98.65
2565,17/11/2023,Veggie,L,19,369.35
2566,17/11/2023,Veggie,M,15,237.5
2567,17/12/2023,Veggie,S,9,110.5
2568,17/12/2023,Chicken,L,12,249.0
2569,17/12/2023,Chicken,M,11,184.25
2570,17/12/2023,Chicken,S,3,38.25
2571,17/12/2023,Classic,L,13,248.0
2572,17/12/2023,Classic,M,7,99.5
2573,17/12/2023,Classic,S,13,145.75
2574,17/12/2023,Classic,XL,2,51.0
2575,17/12/2023,Supreme,L,19,391.25
2576,17/12/2023,Supreme,M,5,82.25
2577,17/12/2023,Supreme,S,10,147.05
2578,17/12/2023,Veggie,L,12,230.8
2579,17/12/2023,Veggie,M,5,79.25
2580,18/01/2023,Veggie,S,7,84.5
2581,18/01/2023,Chicken,L,14,290.5
2582,18/01/2023,Chicken,M,10,167.5
2583,18/01/2023,Chicken,S,5,63.75
2584,18/01/2023,Classic,L,11,198.75
2585,18/01/2023,Classic,M,11,155.0
2586,18/01/2023,Classic,S,21,244.5
2587,18/01/2023,Classic,XL,2,51.0
2588,18/01/2023,Supreme,L,15,309.25
2589,18/01/2023,Supreme,M,10,164.5
2590,18/01/2023,Supreme,S,4,49.75
2591,18/01/2023,Veggie,L,22,424.6
2592,18/01/2023,Veggie,M,7,111.5
2593,18/02/2023,Veggie,S,5,61.5
2594,18/02/2023,Chicken,L,12,249.0
2595,18/02/2023,Chicken,M,12,201.0
2596,18/02/2023,Chicken,S,8,102.0
2597,18/02/2023,Classic,L,10,180.5
2598,18/02/2023,Classic,M,9,132.75
2599,18/02/2023,Classic,S,22,253.75
2600,18/02/2023,Supreme,L,13,267.75
2601,18/02/2023,Supreme,M,15,246.0
2602,18/02/2023,Supreme,S,9,122.9
2603,18/02/2023,Veggie,L,14,267.35
2604,18/02/2023,Veggie,M,9,143.5
2605,18/02/2023,Veggie,S,4,48.0
2606,18/03/2023,Chicken,L,25,518.75
2607,18/03/2023,Chicken,M,15,251.25
2608,18/03/2023,Chicken,S,6,76.5
2609,18/03/2023,Classic,L,17,303.25
2610,18/03/2023,Classic,M,15,216.25
2611,18/03/2023,Classic,S,23,261.0
2612,18/03/2023,Classic,XL,1,25.5
2613,18/03/2023,Supreme,L,13,268.25
2614,18/03/2023,Supreme,M,12,196.5
2615,18/03/2023,Supreme,S,13,172.9
2616,18/03/2023,Veggie,L,24,460.5
2617,18/03/2023,Veggie,M,17,272.0
2618,18/03/2023,Veggie,S,15,181.75
2619,18/04/2023,Chicken,L,9,186.75
2620,18/04/2023,Chicken,M,15,251.25
2621,18/04/2023,Chicken,S,7,89.25
2622,18/04/2023,Classic,L,13,248.0
2623,18/04/2023,Classic,M,11,164.75
2624,18/04/2023,Classic,S,15,168.25
2625,18/04/2023,Classic,XL,4,102.0
2626,18/04/2023,Supreme,L,9,186.25
2627,18/04/2023,Supreme,M,12,197.5
2628,18/04/2023,Supreme,S,7,98.4
2629,18/04/2023,Veggie,L,15,288.85
2630,18/04/2023,Veggie,M,10,159.5
2631,18/04/2023,Veggie,S,8,96.5
2632,18/05/2023,Chicken,L,13,269.75
2633,18/05/2023,Chicken,M,8,134.0
2634,18/05/2023,Chicken,S,3,38.25
2635,18/05/2023,Classic,L,10,179.75
2636,18/05/2023,Classic,M,12,167.5
2637,18/05/2023,Classic,S,10,117.75
2638,18/05/2023,Classic,XL,1,25.5
2639,18/05/2023,Supreme,L,9,186.25
2640,18/05/2023,Supreme,M,14,230.5
2641,18/05/2023,Supreme,S,8,111.15
2642,18/05/2023,Veggie,L,13,245.15
2643,18/05/2023,Veggie,M,8,128.75
2644,18/05/2023,Veggie,S,3,37.25
2645,18/06/2023,Chicken,L,20,415.0
2646,18/06/2023,Chicken,M,6,100.5
2647,18/06/2023,Chicken,S,4,51.0
2648,18/06/2023,Classic,L,13,221.5
2649,18/06/2023,Classic,M,14,204.75
2650,18/06/2023,Classic,S,14,161.0
2651,18/06/2023,Classic,XL,2,51.0
2652,18/06/2023,Supreme,L,10,206.5
2653,18/06/2023,Supreme,M,6,99.0
2654,18/06/2023,Supreme,S,8,110.4
2655,18/06/2023,Veggie,L,16,315.85
2656,18/06/2023,Veggie,M,11,174.25
2657,18/06/2023,Veggie,S,5,61.25
2658,18/06/2023,Chicken,L,9,186.75
2659,18/07/2023,Chicken,M,9,150.75
2660,18/07/2023,Chicken,S,9,114.75
2661,18/07/2023,Classic,L,14,256.75
2662,18/07/2023,Classic,M,13,192.0
2663,18/07/2023,Classic,S,24,274.5
2664,18/07/2023,Classic,XL,2,51.0
2665,18/07/2023,Supreme,L,11,227.75
2666,18/07/2023,Supreme,M,11,181.0
2667,18/07/2023,Supreme,S,9,122.9
2668,18/07/2023,Veggie,L,7,134.15
2669,18/07/2023,Veggie,M,8,128.5
2670,18/07/2023,Veggie,S,6,73.75
2671,18/07/2023,Chicken,L,12,249.0
2672,18/08/2023,Chicken,M,9,150.75
2673,18/08/2023,Chicken,S,6,76.5
2674,18/08/2023,Classic,L,9,170.5
2675,18/08/2023,Classic,M,13,189.5
2676,18/08/2023,Classic,S,14,162.5
2677,18/08/2023,Classic,XL,3,76.5
2678,18/08/2023,Supreme,L,6,124.0
2679,18/08/2023,Supreme,M,15,246.25
2680,18/08/2023,Supreme,S,7,97.9
2681,18/08/2023,Veggie,L,12,233.1
2682,18/08/2023,Veggie,M,7,110.75
2683,18/08/2023,Veggie,S,3,36.0
2684,18/08/2023,Chicken,L,10,207.5
2685,18/09/2023,Chicken,M,12,201.0
2686,18/09/2023,Chicken,S,6,76.5
2687,18/09/2023,Classic,L,8,149.5
2688,18/09/2023,Classic,M,16,240.0
2689,18/09/2023,Classic,S,28,327.5
2690,18/09/2023,Classic,XL,1,25.5
2691,18/09/2023,Supreme,L,12,248.5
2692,18/09/2023,Supreme,M,10,164.75
2693,18/09/2023,Supreme,S,10,134.65
2694,18/09/2023,Veggie,L,11,208.25
2695,18/09/2023,Veggie,M,17,269.5
2696,18/09/2023,Veggie,S,8,96.0
2697,18/09/2023,Chicken,L,8,166.0
2698,18/10/2023,Chicken,M,9,150.75
2699,18/10/2023,Chicken,S,12,153.0
2700,18/10/2023,Classic,L,8,161.0
2701,18/10/2023,Classic,M,15,215.5
2702,18/10/2023,Classic,S,19,208.0
2703,18/10/2023,Classic,XL,2,51.0
2704,18/10/2023,Supreme,L,12,248.0
2705,18/10/2023,Supreme,M,6,98.5
2706,18/10/2023,Supreme,S,10,124.5
2707,18/10/2023,Veggie,L,15,293.65
2708,18/10/2023,Veggie,M,8,129.5
2709,18/10/2023,Veggie,S,8,96.0
2710,18/10/2023,Chicken,L,14,290.5
2711,18/11/2023,Chicken,M,14,234.5
2712,18/11/2023,Chicken,S,3,38.25
2713,18/11/2023,Classic,L,12,205.0
2714,18/11/2023,Classic,M,13,193.0
2715,18/11/2023,Classic,S,21,239.5
2716,18/11/2023,Classic,XL,1,25.5
2717,18/11/2023,Supreme,L,16,330.0
2718,18/11/2023,Supreme,M,21,344.5
2719,18/11/2023,Supreme,S,9,112.0
2720,18/11/2023,Veggie,L,24,460.35
2721,18/11/2023,Veggie,M,16,256.5
2722,18/11/2023,Veggie,S,9,108.75
2723,18/11/2023,Chicken,L,10,207.5
2724,18/12/2023,Chicken,M,12,201.0
2725,18/12/2023,Chicken,S,6,76.5
2726,18/12/2023,Classic,L,12,218.25
2727,18/12/2023,Classic,M,6,82.75
2728,18/12/2023,Classic,S,19,215.75
2729,18/12/2023,Supreme,L,18,373.5
2730,18/12/2023,Supreme,M,8,131.5
2731,18/12/2023,Supreme,S,10,146.8
2732,18/12/2023,Veggie,L,12,234.2
2733,18/12/2023,Veggie,M,3,49.5
2734,18/12/2023,Veggie,S,8,97.75
2735,18/12/2023,Chicken,L,13,269.75
2736,18/12/2023,Chicken,M,18,301.5
2737,19/01/2023,Chicken,S,8,102.0
2738,19/01/2023,Classic,L,9,159.5
2739,19/01/2023,Classic,M,9,123.25
2740,19/01/2023,Classic,S,20,228.5
2741,19/01/2023,Supreme,L,15,310.25
2742,19/01/2023,Supreme,M,6,98.5
2743,19/01/2023,Supreme,S,9,123.15
2744,19/01/2023,Veggie,L,13,248.25
2745,19/01/2023,Veggie,M,10,162.75
2746,19/01/2023,Veggie,S,5,60.75
2747,19/01/2023,Chicken,L,20,415.0
2748,19/01/2023,Chicken,M,9,150.75
2749,19/01/2023,Chicken,S,5,63.75
2750,19/02/2023,Classic,L,9,172.5
2751,19/02/2023,Classic,M,13,196.0
2752,19/02/2023,Classic,S,14,156.0
2753,19/02/2023,Classic,XL,1,25.5
2754,19/02/2023,Supreme,L,11,227.25
2755,19/02/2023,Supreme,M,15,246.5
2756,19/02/2023,Supreme,S,10,147.05
2757,19/02/2023,Veggie,L,16,302.65
2758,19/02/2023,Veggie,M,9,143.0
2759,19/02/2023,Veggie,S,4,48.0
2760,19/02/2023,Chicken,L,20,415.0
2761,19/02/2023,Chicken,M,9,150.75
2762,19/03/2023,Chicken,S,5,63.75
2763,19/03/2023,Classic,L,20,371.0
2764,19/03/2023,Classic,M,14,202.0
2765,19/03/2023,Classic,S,22,255.5
2766,19/03/2023,Classic,XL,3,76.5
2767,19/03/2023,Supreme,L,19,393.25
2768,19/03/2023,Supreme,M,11,181.0
2769,19/03/2023,Supreme,S,9,111.25
2770,19/03/2023,Veggie,L,26,502.55
2771,19/03/2023,Veggie,M,13,208.75
2772,19/03/2023,Veggie,S,10,121.0
2773,19/03/2023,Chicken,L,17,352.75
2774,19/03/2023,Chicken,M,19,318.25
2775,19/04/2023,Chicken,S,1,12.75
2776,19/04/2023,Classic,L,13,237.25
2777,19/04/2023,Classic,M,9,125.25
2778,19/04/2023,Classic,S,18,197.75
2779,19/04/2023,Classic,XL,2,51.0
2780,19/04/2023,Supreme,L,10,206.5
2781,19/04/2023,Supreme,M,11,180.75
2782,19/04/2023,Supreme,S,7,98.4
2783,19/04/2023,Veggie,L,12,229.55
2784,19/04/2023,Veggie,M,12,193.5
2785,19/04/2023,Veggie,S,5,61.25
2786,19/04/2023,Chicken,L,11,228.25
2787,19/05/2023,Chicken,M,15,251.25
2788,19/05/2023,Chicken,S,5,63.75
2789,19/05/2023,Classic,L,11,202.75
2790,19/05/2023,Classic,M,9,131.25
2791,19/05/2023,Classic,S,14,155.5
2792,19/05/2023,Classic,XL,1,25.5
2793,19/05/2023,Supreme,L,16,331.0
2794,19/05/2023,Supreme,M,17,280.0
2795,19/05/2023,Supreme,S,7,132.1
2796,19/05/2023,Veggie,L,16,307.7
2797,19/05/2023,Veggie,M,13,202.5
2798,19/05/2023,Veggie,S,7,84.5
2799,19/05/2023,Chicken,L,15,311.25
2800,19/06/2023,Chicken,M,13,217.75
2801,19/06/2023,Chicken,S,12,153.0
2802,19/06/2023,Classic,L,21,384.75
2803,19/06/2023,Classic,M,6,92.5
2804,19/06/2023,Classic,S,24,271.0
2805,19/06/2023,Classic,XL,2,51.0
2806,19/06/2023,Supreme,L,16,330.0
2807,19/06/2023,Supreme,M,12,197.25
2808,19/06/2023,Supreme,S,13,161.75
2809,19/06/2023,Veggie,L,13,250.9
2810,19/06/2023,Veggie,M,13,209.5
2811,19/06/2023,Veggie,S,7,85.75
2812,19/06/2023,Chicken,L,16,332.0
2813,19/07/2023,Chicken,M,11,184.25
2814,19/07/2023,Chicken,S,2,25.5
2815,19/07/2023,Classic,L,11,201.5
2816,19/07/2023,Classic,M,8,119.5
2817,19/07/2023,Classic,S,13,146.0
2818,19/07/2023,Classic,XL,1,25.5
2819,19/07/2023,Supreme,L,17,351.75
2820,19/07/2023,Supreme,M,9,148.25
2821,19/07/2023,Supreme,S,6,85.65
2822,19/07/2023,Veggie,L,15,288.6
2823,19/07/2023,Veggie,M,13,207.75
2824,19/07/2023,Veggie,S,11,133.25
2825,19/07/2023,Chicken,L,21,435.75
2826,19/08/2023,Chicken,M,7,117.25
2827,19/08/2023,Chicken,S,3,38.25
2828,19/08/2023,Classic,L,12,215.5
2829,19/08/2023,Classic,M,14,208.75
2830,19/08/2023,Classic,S,14,164.25
2831,19/08/2023,Supreme,L,11,227.75
2832,19/08/2023,Supreme,M,8,131.75
2833,19/08/2023,Supreme,S,9,111.75
2834,19/08/2023,Veggie,L,8,154.1
2835,19/08/2023,Veggie,M,7,110.25
2836,19/08/2023,Veggie,S,5,60.5
2837,19/08/2023,Chicken,L,13,269.75
2838,19/08/2023,Chicken,M,12,201.0
2839,19/09/2023,Chicken,S,3,38.25
2840,19/09/2023,Classic,L,11,205.75
2841,19/09/2023,Classic,M,10,149.5
2842,19/09/2023,Classic,S,16,184.25
2843,19/09/2023,Classic,XL,1,25.5
2844,19/09/2023,Supreme,L,13,269.25
2845,19/09/2023,Supreme,M,10,164.25
2846,19/09/2023,Supreme,S,9,112.0
2847,19/09/2023,Veggie,L,14,268.4
2848,19/09/2023,Veggie,M,10,161.5
2849,19/09/2023,Veggie,S,5,60.75
2850,19/09/2023,Chicken,L,11,228.25
2851,19/11/2023,Chicken,M,8,134.0
2852,19/11/2023,Chicken,S,3,38.25
2853,19/11/2023,Classic,L,9,165.5
2854,19/11/2023,Classic,M,12,171.75
2855,19/11/2023,Classic,S,7,79.75
2856,19/11/2023,Classic,XL,1,25.5
2857,19/11/2023,Supreme,L,13,268.25
2858,19/11/2023,Supreme,M,14,230.0
2859,19/11/2023,Supreme,S,7,98.4
2860,19/11/2023,Veggie,L,12,231.6
2861,19/11/2023,Veggie,M,8,124.25
2862,19/11/2023,Veggie,S,5,60.75
2863,19/11/2023,Chicken,L,10,207.5
2864,19/11/2023,Chicken,M,7,117.25
2865,19/12/2023,Chicken,S,12,153.0
2866,19/12/2023,Classic,L,15,270.0
2867,19/12/2023,Classic,M,12,177.25
2868,19/12/2023,Classic,S,24,271.0
2869,19/12/2023,Supreme,L,9,185.25
2870,19/12/2023,Supreme,M,8,131.25
2871,19/12/2023,Supreme,S,6,85.9
2872,19/12/2023,Veggie,L,14,267.5
2873,19/12/2023,Veggie,M,7,110.25
2874,19/12/2023,Veggie,S,8,98.0
2875,19/12/2023,Chicken,L,19,394.25
2876,19/12/2023,Chicken,M,13,217.75
2877,19/12/2023,Chicken,S,10,127.5
2878,20/01/2023,Classic,L,11,194.0
2879,20/01/2023,Classic,M,18,265.25
2880,20/01/2023,Classic,S,33,373.25
2881,20/01/2023,Classic,XL,3,76.5
2882,20/01/2023,Supreme,L,7,144.75
2883,20/01/2023,Supreme,M,22,361.0
2884,20/01/2023,Supreme,S,13,183.8
2885,20/01/2023,Veggie,L,23,447.8
2886,20/01/2023,Veggie,M,9,145.5
2887,20/01/2023,Veggie,S,7,85.25
2888,20/01/2023,Chicken,L,8,166.0
2889,20/01/2023,Chicken,M,9,150.75
2890,20/01/2023,Chicken,S,5,63.75
2891,20/02/2023,Classic,L,12,203.75
2892,20/02/2023,Classic,M,14,205.0
2893,20/02/2023,Classic,S,18,207.75
2894,20/02/2023,Classic,XL,2,51.0
2895,20/02/2023,Supreme,L,15,308.75
2896,20/02/2023,Supreme,M,11,181.0
2897,20/02/2023,Supreme,S,8,110.65
2898,20/02/2023,Veggie,L,11,212.95
2899,20/02/2023,Veggie,M,16,257.25
2900,20/02/2023,Veggie,S,11,133.75
2901,20/02/2023,Chicken,L,10,207.5
2902,20/02/2023,Chicken,M,12,201.0
2903,20/02/2023,Chicken,S,5,63.75
2904,20/03/2023,Classic,L,8,148.0
2905,20/03/2023,Classic,M,12,171.0
2906,20/03/2023,Classic,S,12,137.75
2907,20/03/2023,Classic,XL,2,51.0
2908,20/03/2023,Supreme,L,11,227.25
2909,20/03/2023,Supreme,M,17,279.5
2910,20/03/2023,Supreme,S,9,145.95
2911,20/03/2023,Veggie,L,12,237.35
2912,20/03/2023,Veggie,M,13,209.25
2913,20/03/2023,Veggie,S,5,60.0
2914,20/03/2023,Chicken,L,17,352.75
2915,20/03/2023,Chicken,M,12,201.0
2916,20/04/2023,Chicken,S,11,140.25
2917,20/04/2023,Classic,L,9,172.5
2918,20/04/2023,Classic,M,13,191.0
2919,20/04/2023,Classic,S,24,282.75
2920,20/04/2023,Supreme,L,16,331.5
2921,20/04/2023,Supreme,M,14,230.0
2922,20/04/2023,Supreme,S,12,171.8
2923,20/04/2023,Veggie,L,15,290.95
2924,20/04/2023,Veggie,M,11,176.0
2925,20/04/2023,Veggie,S,7,85.5
2926,20/04/2023,Chicken,L,16,332.0
2927,20/04/2023,Chicken,M,11,184.25
2928,20/04/2023,Chicken,S,9,114.75
2929,20/05/2023,Classic,L,7,120.75
2930,20/05/2023,Classic,M,8,119.0
2931,20/05/2023,Classic,S,16,186.5
2932,20/05/2023,Classic,XL,1,25.5
2933,20/05/2023,Supreme,L,12,249.0
2934,20/05/2023,Supreme,M,8,131.25
2935,20/05/2023,Supreme,S,7,98.15
2936,20/05/2023,Veggie,L,15,287.05
2937,20/05/2023,Veggie,M,9,143.25
2938,20/05/2023,Veggie,S,9,109.75
2939,20/05/2023,Chicken,L,11,228.25
2940,20/05/2023,Chicken,M,8,134.0
2941,20/05/2023,Chicken,S,5,63.75
2942,20/06/2023,Classic,L,17,325.75
2943,20/06/2023,Classic,M,8,120.25
2944,20/06/2023,Classic,S,16,186.0
2945,20/06/2023,Classic,XL,1,25.5
2946,20/06/2023,Supreme,L,22,455.5
2947,20/06/2023,Supreme,M,8,131.75
2948,20/06/2023,Supreme,S,12,160.15
2949,20/06/2023,Veggie,L,15,292.05
2950,20/06/2023,Veggie,M,7,111.75
2951,20/06/2023,Veggie,S,8,98.25
2952,20/06/2023,Chicken,L,10,207.5
2953,20/06/2023,Chicken,M,8,134.0
2954,20/06/2023,Chicken,S,4,51.0
2955,20/07/2023,Classic,L,10,183.75
2956,20/07/2023,Classic,M,13,192.0
2957,20/07/2023,Classic,S,15,170.0
2958,20/07/2023,Classic,XL,1,25.5
2959,20/07/2023,Supreme,L,10,207.0
2960,20/07/2023,Supreme,M,8,131.0
2961,20/07/2023,Supreme,S,10,147.05
2962,20/07/2023,Veggie,L,12,232.9
2963,20/07/2023,Veggie,M,12,190.0
2964,20/07/2023,Veggie,S,3,36.0
2965,20/07/2023,Chicken,L,12,249.0
2966,20/07/2023,Chicken,M,14,234.5
2967,20/07/2023,Chicken,S,10,127.5
2968,20/08/2023,Classic,L,19,349.5
2969,20/08/2023,Classic,M,21,314.75
2970,20/08/2023,Classic,S,24,268.0
2971,20/08/2023,Classic,XL,2,51.0
2972,20/08/2023,Supreme,L,14,289.0
2973,20/08/2023,Supreme,M,10,164.25
2974,20/08/2023,Supreme,S,8,99.75
2975,20/08/2023,Veggie,L,7,134.15
2976,20/08/2023,Veggie,M,14,221.5
2977,20/08/2023,Veggie,S,8,98.5
2978,20/08/2023,Chicken,L,12,249.0
2979,20/08/2023,Chicken,M,15,251.25
2980,20/08/2023,Chicken,S,3,38.25
2981,20/09/2023,Classic,L,10,191.75
2982,20/09/2023,Classic,M,11,160.0
2983,20/09/2023,Classic,S,22,248.25
2984,20/09/2023,Classic,XL,2,51.0
2985,20/09/2023,Supreme,L,9,185.25
2986,20/09/2023,Supreme,M,12,197.0
2987,20/09/2023,Supreme,S,12,148.75
2988,20/09/2023,Veggie,L,19,364.25
2989,20/09/2023,Veggie,M,17,272.5
2990,20/09/2023,Veggie,S,4,48.75
2991,20/09/2023,Chicken,L,9,186.75
2992,20/09/2023,Chicken,M,7,117.25
2993,20/09/2023,Chicken,S,6,76.5
2994,20/10/2023,Classic,L,9,156.5
2995,20/10/2023,Classic,M,16,243.25
2996,20/10/2023,Classic,S,13,148.0
2997,20/10/2023,Supreme,L,7,144.25
2998,20/10/2023,Supreme,M,6,98.5
2999,20/10/2023,Supreme,S,9,145.7
3000,20/10/2023,Veggie,L,12,230.9
3001,20/10/2023,Veggie,M,6,93.5
3002,20/10/2023,Veggie,S,5,60.5
3003,20/10/2023,Chicken,L,8,166.0
3004,20/10/2023,Chicken,M,6,100.5
3005,20/10/2023,Chicken,S,5,63.75
3006,20/11/2023,Classic,L,6,107.0
3007,20/11/2023,Classic,M,15,230.0
3008,20/11/2023,Classic,S,17,191.75
3009,20/11/2023,Classic,XL,2,51.0
3010,20/11/2023,Supreme,L,7,144.25
3011,20/11/2023,Supreme,M,7,115.0
3012,20/11/2023,Supreme,S,7,86.5
3013,20/11/2023,Veggie,L,14,263.8
3014,20/11/2023,Veggie,M,9,141.5
3015,20/11/2023,Veggie,S,3,36.0
3016,20/11/2023,Chicken,L,9,186.75
3017,20/11/2023,Chicken,M,8,134.0
3018,20/11/2023,Chicken,S,9,114.75
3019,20/12/2023,Classic,L,10,188.75
3020,20/12/2023,Classic,M,8,109.75
3021,20/12/2023,Classic,S,11,124.75
3022,20/12/2023,Classic,XL,3,76.5
3023,20/12/2023,Classic,XXL,1,35.95
3024,20/12/2023,Supreme,L,12,248.0
3025,20/12/2023,Supreme,M,6,99.0
3026,20/12/2023,Supreme,S,12,205.0
3027,20/12/2023,Veggie,L,13,253.95
3028,20/12/2023,Veggie,M,6,96.5
3029,20/12/2023,Veggie,S,7,85.25
3030,20/12/2023,Chicken,L,11,228.25
3031,20/12/2023,Chicken,M,8,134.0
3032,20/12/2023,Chicken,S,9,114.75
3033,21/01/2023,Classic,L,15,273.0
3034,21/01/2023,Classic,M,12,177.25
3035,21/01/2023,Classic,S,11,128.25
3036,21/01/2023,Classic,XL,3,76.5
3037,21/01/2023,Supreme,L,14,288.5
3038,21/01/2023,Supreme,M,7,114.5
3039,21/01/2023,Supreme,S,14,196.3
3040,21/01/2023,Veggie,L,18,348.1
3041,21/01/2023,Veggie,M,11,176.0
3042,21/01/2023,Veggie,S,6,74.0
3043,21/01/2023,Chicken,L,12,249.0
3044,21/01/2023,Chicken,M,11,184.25
3045,21/01/2023,Chicken,S,5,63.75
3046,21/02/2023,Classic,L,11,200.5
3047,21/02/2023,Classic,M,10,141.75
3048,21/02/2023,Classic,S,15,164.25
3049,21/02/2023,Classic,XL,1,25.5
3050,21/02/2023,Supreme,L,13,269.25
3051,21/02/2023,Supreme,M,7,115.25
3052,21/02/2023,Supreme,S,11,136.75
3053,21/02/2023,Veggie,L,19,377.15
3054,21/02/2023,Veggie,M,8,129.5
3055,21/02/2023,Veggie,S,5,60.75
3056,21/02/2023,Chicken,L,14,290.5
3057,21/02/2023,Chicken,M,15,251.25
3058,21/03/2023,Chicken,S,6,76.5
3059,21/03/2023,Classic,L,12,223.25
3060,21/03/2023,Classic,M,14,198.5
3061,21/03/2023,Classic,S,18,206.25
3062,21/03/2023,Classic,XL,2,51.0
3063,21/03/2023,Supreme,L,18,371.0
3064,21/03/2023,Supreme,M,13,213.0
3065,21/03/2023,Supreme,S,11,147.9
3066,21/03/2023,Veggie,L,14,268.3
3067,21/03/2023,Veggie,M,15,239.75
3068,21/03/2023,Veggie,S,9,110.0
3069,21/03/2023,Chicken,L,14,290.5
3070,21/03/2023,Chicken,M,12,201.0
3071,21/03/2023,Chicken,S,8,102.0
3072,21/04/2023,Classic,L,8,154.0
3073,21/04/2023,Classic,M,8,113.25
3074,21/04/2023,Classic,S,12,134.5
3075,21/04/2023,Classic,XL,4,102.0
3076,21/04/2023,Supreme,L,11,226.75
3077,21/04/2023,Supreme,M,7,115.0
3078,21/04/2023,Supreme,S,16,209.9
3079,21/04/2023,Veggie,L,11,212.85
3080,21/04/2023,Veggie,M,7,113.25
3081,21/04/2023,Veggie,S,5,60.0
3082,21/04/2023,Chicken,L,7,145.25
3083,21/04/2023,Chicken,M,6,100.5
3084,21/04/2023,Chicken,S,8,102.0
3085,21/05/2023,Classic,L,12,226.25
3086,21/05/2023,Classic,M,7,104.25
3087,21/05/2023,Classic,S,17,190.0
3088,21/05/2023,Classic,XL,1,25.5
3089,21/05/2023,Supreme,L,5,103.25
3090,21/05/2023,Supreme,M,6,98.75
3091,21/05/2023,Supreme,S,4,50.0
3092,21/05/2023,Veggie,L,10,195.6
3093,21/05/2023,Veggie,M,5,80.75
3094,21/05/2023,Veggie,S,6,72.5
3095,21/05/2023,Chicken,L,17,352.75
3096,21/05/2023,Chicken,M,12,201.0
3097,21/05/2023,Chicken,S,4,51.0
3098,21/06/2023,Classic,L,8,150.75
3099,21/06/2023,Classic,M,10,148.0
3100,21/06/2023,Classic,S,18,202.25
3101,21/06/2023,Supreme,L,12,248.5
3102,21/06/2023,Supreme,M,11,181.0
3103,21/06/2023,Supreme,S,4,61.15
3104,21/06/2023,Veggie,L,11,213.45
3105,21/06/2023,Veggie,M,11,174.25
3106,21/06/2023,Veggie,S,8,97.25
3107,21/06/2023,Chicken,L,9,186.75
3108,21/06/2023,Chicken,M,7,117.25
3109,21/06/2023,Chicken,S,5,63.75
3110,21/06/2023,Classic,L,9,159.5
3111,21/07/2023,Classic,M,14,210.75
